customer_id,age,monthly_bill,total_usage,contract_type,churn
4783,45,106.42,61.26,Month-to-Month,1
4784,22,87.18,16.11,Month-to-Month,0
4785,34,108.78,83.23,One Year,1
4786,54,124.24,36.19,Two Year,0
4787,53,54.03,28.87,One Year,0
4788,71,182.16,84.25,Two Year,1
4789,36,141.35,5.96,One Year,0
4790,44,133.99,40.26,Month-to-Month,1
4791,70,37.91,37.63,Month-to-Month,0
4792,51,128.75,29.2,Two Year,0
4793,28,41.77,91.26,One Year,0
4794,71,34.17,75.34,Two Year,1
4795,62,114.92,7.33,Month-to-Month,0
4796,64,92.5,71.75,Two Year,0
4797,29,125.99,53.2,One Year,0
4798,71,36.06,90.19,Two Year,0
4799,38,97.58,31.98,One Year,0
4800,71,51.46,57.84,One Year,0
4801,28,197.68,50.57,Month-to-Month,0
4802,56,121.01,49.47,One Year,0
4803,45,143.74,46.15,One Year,1
4804,22,78.58,21.36,One Year,0
4805,34,37.05,75.82,Two Year,1
4806,73,195.66,45.68,Month-to-Month,0
4807,37,71.53,95.89,Two Year,1
4808,58,96.29,26.82,Two Year,0
4809,63,136.98,68.59,Month-to-Month,0
4810,75,24.45,94.13,Two Year,1
4811,29,165.85,66.68,Two Year,0
4812,23,116.58,87.26,One Year,0
4813,34,70.08,82.92,Two Year,1
4814,68,31.09,36.65,Month-to-Month,0
4815,36,49.25,60.41,Two Year,1
4816,43,181.11,16.47,One Year,0
4817,65,143.48,54.02,Two Year,0
4818,61,64.98,23.81,Month-to-Month,0
4819,61,31.81,74.63,One Year,0
4820,69,144.31,53.28,Two Year,0
4821,49,123.03,41.71,Month-to-Month,0
4822,23,92.81,27.61,Month-to-Month,0
4823,72,85.45,99.87,Two Year,0
4824,75,59.03,8.1,Two Year,0
4825,53,140.53,5.31,One Year,1
4826,55,194.72,22.51,Two Year,0
4827,28,51.63,97.14,One Year,0
4828,50,127.48,97.94,Two Year,1
4829,79,96.35,65.84,Month-to-Month,0
4830,41,100.4,88.13,Month-to-Month,1
4831,40,65.75,22.18,Month-to-Month,0
4832,32,168.52,97.23,Month-to-Month,0
4833,44,107.35,15.14,One Year,0
4834,28,117.81,11.01,Month-to-Month,0
4835,74,74.86,12.11,One Year,1
4836,68,52.73,57.74,One Year,0
4837,67,35.46,78.32,One Year,0
4838,34,148.54,37.3,Two Year,0
4839,68,55.32,97.81,One Year,0
4840,70,144.21,44.01,Two Year,0
4841,31,90.27,15.89,One Year,0
4842,44,94.84,47.13,Two Year,1
4843,35,104.45,68.22,Two Year,1
4844,45,86.19,83.39,Month-to-Month,0
4845,68,38.11,46.42,One Year,0
4846,64,75.73,59.77,Two Year,0
4847,64,139.47,27.47,Month-to-Month,0
4848,21,139.84,64.95,One Year,0
4849,24,71.52,98.61,Month-to-Month,0
4850,62,102.82,5.86,Two Year,0
4851,52,54.82,88.77,Month-to-Month,1
4852,65,57.87,56.67,Month-to-Month,1
4853,26,24.15,25.96,One Year,0
4854,25,181.41,95.53,Two Year,0
4855,69,57.93,48.85,One Year,0
4856,62,60.96,33.84,One Year,0
4857,34,70.33,18.97,Month-to-Month,0
4858,34,42.93,25.2,Two Year,0
4859,66,135.07,83.45,One Year,1
4860,50,33.53,61.83,Two Year,1
4861,49,44.16,91.41,One Year,0
4862,25,136.06,23.96,Month-to-Month,0
4863,36,81.14,12.99,One Year,0
4864,55,147.43,1.6,One Year,1
4865,20,120.34,51.28,One Year,1
4866,76,66.08,99.83,Two Year,0
4867,22,137.15,69.8,Month-to-Month,0
4868,30,40.93,31.53,Two Year,0
4869,64,116.55,87.81,One Year,0
4870,63,98.69,78.39,Month-to-Month,0
4871,78,68.22,2.53,Two Year,0
4872,48,128.72,81.87,One Year,0
4873,72,176.84,30.75,Month-to-Month,0
4874,33,199.8,15.82,Month-to-Month,1
4875,67,129.4,23.41,One Year,0
4876,49,92.85,47.39,Month-to-Month,0
4877,39,60.54,43.06,Month-to-Month,0
4878,46,66.28,29.6,Two Year,0
4879,39,106.3,18.05,Month-to-Month,0
4880,60,86.11,76.46,Two Year,0
4881,20,184.49,99.02,Two Year,1
4882,71,86.29,78.0,Two Year,0
4883,27,87.22,30.3,Two Year,0
4884,59,89.04,25.24,Month-to-Month,0
4885,79,170.59,22.55,Month-to-Month,0
4886,38,137.14,14.53,Two Year,1
4887,33,130.55,55.58,Month-to-Month,0
4888,29,80.15,60.93,Two Year,0
4889,19,167.22,70.84,Two Year,0
4890,58,26.91,68.34,Two Year,0
4891,41,176.74,29.94,One Year,1
4892,52,112.29,33.7,Month-to-Month,0
4893,73,91.69,68.47,Month-to-Month,0
4894,47,109.49,35.6,Two Year,1
4895,74,140.13,22.05,Month-to-Month,0
4896,47,22.3,38.06,Two Year,0
4897,64,176.88,27.94,Month-to-Month,0
4898,52,100.41,9.74,Two Year,0
4899,36,81.73,83.18,Two Year,0
4900,67,44.88,85.46,One Year,0
4901,25,99.1,22.76,Two Year,0
4902,43,109.34,7.41,One Year,0
4903,66,92.66,74.14,Month-to-Month,0
4904,57,142.16,21.94,Month-to-Month,0
4905,24,95.76,39.95,One Year,1
4906,47,193.06,7.35,Month-to-Month,0
4907,24,127.87,23.4,One Year,1
4908,20,165.35,79.5,Month-to-Month,0
4909,18,39.68,80.64,One Year,0
4910,53,91.51,21.5,One Year,0
4911,42,80.63,34.26,Two Year,1
4912,54,122.51,14.29,Month-to-Month,0
4913,18,175.0,8.34,Two Year,0
4914,32,34.1,99.22,One Year,1
4915,54,33.06,65.9,Two Year,1
4916,30,173.06,54.67,One Year,0
4917,57,58.31,76.78,Month-to-Month,1
4918,25,140.38,84.17,Month-to-Month,0
4919,22,117.72,80.86,Month-to-Month,0
4920,77,169.92,2.64,One Year,0
4921,26,42.52,19.49,Two Year,0
4922,18,43.36,65.84,Month-to-Month,0
4923,53,120.23,38.2,One Year,0
4924,52,190.35,98.27,Two Year,0
4925,19,94.7,66.88,One Year,0
4926,57,78.85,95.7,One Year,1
4927,40,129.2,20.94,Month-to-Month,0
4928,26,187.48,86.53,One Year,1
4929,51,170.65,32.81,One Year,1
4930,63,199.19,98.97,Two Year,1
4931,31,24.06,16.61,Month-to-Month,1
4932,21,40.31,52.12,One Year,0
4933,47,129.7,79.49,One Year,0
4934,48,167.7,43.83,Two Year,0
4935,55,71.34,47.34,One Year,0
4936,28,63.06,98.65,One Year,0
4937,52,161.66,43.11,One Year,0
4938,25,30.15,60.8,One Year,1
4939,20,86.49,6.4,One Year,1
4940,31,111.05,84.38,Two Year,0
4941,77,120.86,65.17,One Year,0
4942,30,151.15,41.0,One Year,0
4943,62,83.87,2.6,One Year,1
4944,49,130.28,59.58,One Year,0
4945,51,125.37,2.25,Month-to-Month,0
4946,62,118.57,1.12,Month-to-Month,0
4947,78,135.29,61.99,Month-to-Month,0
4948,36,66.7,19.71,Month-to-Month,1
4949,76,35.24,20.0,Two Year,0
4950,55,41.47,65.67,Month-to-Month,0
4951,33,60.42,6.32,Two Year,1
4952,19,110.04,32.03,Month-to-Month,1
4953,57,171.28,15.79,Two Year,1
4954,34,146.23,58.44,Month-to-Month,0
4955,72,162.03,66.51,One Year,0
4956,51,83.18,72.39,Month-to-Month,0
4957,59,92.84,26.27,Month-to-Month,0
4958,77,90.86,9.84,Month-to-Month,0
4959,33,54.54,8.79,One Year,0
4960,55,31.02,43.19,Two Year,0
4961,77,126.36,94.64,Two Year,1
4962,19,198.06,22.56,One Year,0
4963,19,50.03,26.42,Month-to-Month,1
4964,43,28.4,10.99,Month-to-Month,0
4965,30,160.32,60.95,Month-to-Month,0
4966,73,65.47,68.31,Two Year,0
4967,64,169.34,64.65,Two Year,0
4968,48,146.71,86.25,One Year,0
4969,77,190.22,49.16,One Year,1
4970,51,93.61,14.31,Two Year,0
4971,56,139.15,29.65,Month-to-Month,1
4972,20,103.67,66.58,Month-to-Month,0
4973,25,133.51,61.7,Month-to-Month,1
4974,40,100.93,53.57,Month-to-Month,0
4975,31,53.95,68.61,One Year,1
4976,73,111.42,64.1,One Year,0
4977,79,115.15,88.25,Two Year,0
4978,72,165.91,59.02,One Year,1
4979,44,152.39,78.08,Month-to-Month,0
4980,71,139.48,25.62,Two Year,0
4981,46,40.41,68.14,One Year,1
4982,56,149.71,90.32,One Year,0
4983,70,110.05,39.19,One Year,0
4984,56,180.94,78.13,One Year,0
4985,18,185.58,72.75,One Year,1
4986,34,29.93,6.89,Month-to-Month,0
4987,58,167.72,58.57,Month-to-Month,0
4988,47,26.79,13.89,Month-to-Month,0
4989,70,86.09,96.76,One Year,1
4990,30,117.61,81.33,Two Year,1
4991,38,46.66,11.86,Month-to-Month,0
4992,36,154.34,13.05,Month-to-Month,0
4993,70,21.5,59.85,One Year,0
4994,36,50.35,35.14,Two Year,0
4995,74,124.54,4.46,Month-to-Month,0
4996,42,148.59,54.62,Month-to-Month,1
4997,39,185.0,39.4,Two Year,0
4998,48,146.99,11.01,One Year,0
4999,34,140.92,80.39,Two Year,0
5000,72,90.98,91.59,One Year,0
